,Unnamed: 0,index,emd_ani_sal,emd_ani_gaze,label,labDelta,area,center_x,center_y,eucDist,emd_ani_sal_MA,labDelta_MA,area_MA,center_x_MA,center_y_MA
87,87,318,9.760737419128418,6.475508213043213,0,0.0788420958307,364.0,164.0,164.0,0.94056208,10.417405033111573,0.14598042911155001,354.3,163.5,163.5
88,88,319,11.70777988433838,6.327665328979492,0,0.192676358107,346.0,165.0,165.0,0.6975856,10.610181045532228,0.14243169193434999,353.95,163.6,163.6
89,89,320,9.22663116455078,6.799856662750244,0,0.1150259207,346.0,165.0,165.0,1.50388976,10.579530239105225,0.13746419580715,354.0,163.8,163.8
90,90,321,11.32829475402832,6.799856662750244,0,0.0575835819295,346.0,165.0,165.0,0.73870464,10.610161304473877,0.1328066877654,353.85,164.0,164.0
91,91,322,10.064738273620604,7.74365234375,0,0.128638032038,346.5,166.0,166.0,0.795212,10.77874698638916,0.1273377795022,353.85,164.3,164.3
92,92,323,10.928332328796388,6.964882850646973,0,0.0958182894118,357.0,166.0,166.0,0.68338336,10.667896366119384,0.12700541703213,354.6,164.6,164.6
93,93,324,9.633370399475098,6.803772926330566,0,0.148267579195,349.5,167.0,167.0,1.2200616,10.64240550994873,0.13465195999579999,354.65,165.0,165.0
94,94,325,10.89864444732666,7.66742467880249,0,0.157992829149,360.5,168.0,168.0,0.78655144,10.529918003082276,0.13226561702040002,354.65,165.4,165.4
95,95,326,10.735274314880373,7.66742467880249,0,0.0220299695997,360.5,168.0,168.0,0.70599264,10.620413970947267,0.12104266321276999,354.25,165.8,165.8
96,96,327,10.266490936279297,7.9560627937316895,0,0.177940865123,363.0,168.0,168.0,0.74811864,10.455029392242432,0.11748155210837001,353.9,166.2,166.2
97,97,328,10.262171745300291,7.959146499633789,0,0.151947248665,360.5,169.0,169.0,0.8396632,10.505172824859619,0.1247920673918,353.55,166.7,166.7
98,98,329,10.75903034210205,6.481728076934815,0,0.171780398145,346.0,170.0,170.0,0.6878864,10.410297870635986,0.1227024713956,353.55,167.2,167.2
99,99,330,10.487229347229004,6.489873886108398,0,0.129028668777,335.0,171.0,171.0,0.82752368,10.53635768890381,0.12410274620330002,352.45,167.8,167.8
100,100,331,9.613205909729004,6.482950210571289,0,0.178629773887,329.0,171.0,171.0,0.80824936,10.364848804473876,0.13620736539905,350.75,168.4,168.4
101,101,332,8.914387702941895,6.490922451019287,0,0.0572617937069,331.0,171.0,171.0,1.156204,10.249813747406005,0.12906974156594,349.2,168.9,168.9
102,102,333,11.101518630981444,6.474409103393555,0,0.169014215158,332.0,171.0,171.0,0.67081968,10.267132377624511,0.13638933414056004,346.7,169.4,169.4
103,103,334,8.398085594177246,6.474409103393555,0,0.0119980185221,332.0,171.0,171.0,1.37522176,10.143603897094726,0.12276237807326999,344.95,169.8,169.8
104,104,335,8.855142593383789,7.782760143280029,0,0.156718829341,336.0,171.0,171.0,1.10380344,9.93925371170044,0.12263497809247,342.5,170.1,170.1
105,105,336,6.143764495849609,7.744197368621826,0,0.139497617093,358.5,170.0,170.0,1.50716272,9.480102729797363,0.1343817428418,342.3,170.3,170.3
106,106,337,10.647279739379885,6.330720901489258,0,0.184289112429,340.0,169.0,169.0,0.76015232,9.518181610107423,0.1350165675724,340.0,170.4,170.4
107,107,338,7.4991559982299805,6.953976154327393,0,0.135990836089,346.5,168.0,168.0,1.37106544,9.24188003540039,0.13342092631480001,338.6,170.3,170.3
108,108,339,9.383835792541504,7.39299201965332,0,0.0956147196418,352.0,167.0,167.0,1.32167856,9.104360580444336,0.12580435846448002,339.2,170.0,170.0
109,109,340,7.100724697113037,6.52643346786499,0,0.140235838378,365.5,167.0,167.0,0.869734,8.76571011543274,0.12692507542458,342.25,169.6,169.6
110,110,341,10.826247215270996,6.1996941566467285,0,0.113820799508,354.5,167.0,167.0,0.79141536,8.887014245986938,0.12044417798667999,344.8,169.2,169.2
111,111,342,6.660090446472168,6.06471061706543,0,0.130265904258,344.5,168.0,168.0,0.91681704,8.661584520339966,0.12774458904179,346.15,168.9,168.9
112,112,343,9.005767822265625,5.959422588348389,0,0.178490473701,344.5,168.0,168.0,1.34580288,8.452009439468384,0.12869221489609,347.4,168.6,168.6
113,113,344,6.551492691040039,5.769170761108398,0,0.164216917431,360.5,169.0,169.0,0.82880968,8.267350149154662,0.14391410478698002,350.25,168.4,168.4
114,114,345,9.394205093383787,5.738499164581299,0,0.136447554594,336.0,169.0,169.0,1.1409488,8.321256399154663,0.14188697731228,350.25,168.2,168.2
115,115,346,7.140746593475342,9.000069618225098,0,0.0840664120354,336.0,169.0,169.0,0.78427872,8.420954608917237,0.13634385680652,348.0,168.1,168.1
116,116,347,7.811589241027832,9.07010269165039,0,0.0573912256598,361.5,169.0,169.0,0.8912528,8.13738555908203,0.1236540681296,350.15,168.1,168.1
117,117,348,6.972172737121582,7.188267707824707,0,0.104434268006,365.0,168.0,168.0,1.06405872,8.084687232971191,0.12049841132129999,352.0,168.1,168.1
118,118,349,9.718156814575195,7.6351728439331055,0,0.105938919225,363.0,168.0,168.0,1.18685432,8.11811933517456,0.12153083127961999,353.1,168.2,168.2
119,119,350,6.69644021987915,7.600022792816162,0,0.102126326573,361.0,168.0,168.0,0.78453488,8.077690887451173,0.11771988009911998,352.65,168.3,168.3
120,120,351,7.589802265167236,7.600022792816162,0,0.000913631560639,361.0,168.0,168.0,0.79634912,7.754046392440796,0.1064291633043839,353.3,168.4,168.4
121,121,352,7.112994194030762,7.40461254119873,0,0.108066574898,360.5,168.0,168.0,0.7682488,7.799336767196655,0.10420923036838389,354.9,168.4,168.4
122,122,353,7.864810943603516,8.12944221496582,0,0.0332086928026,361.0,168.0,168.0,0.81730032,7.685241079330444,0.08968105227854391,356.55,168.4,168.4
123,123,354,6.854377269744873,7.894997596740723,0,0.0675934357534,365.0,167.0,167.0,0.72756832,7.715529537200927,0.0800187041107839,357.0,168.2,168.2
124,124,355,7.4474358558654785,7.828826904296875,0,0.0992057311322,360.5,168.0,168.0,0.7383276,7.5208526134490965,0.07629452176460391,359.45,168.1,168.1
125,125,356,7.1809258460998535,7.7678303718566895,0,0.0621944764342,361.5,168.0,168.0,0.74101104,7.524870538711548,0.0741073282044839,362.0,168.0,168.0
126,126,357,7.618127346038818,8.014720916748047,0,0.0673941695055,364.5,167.0,167.0,0.75119568,7.505524349212647,0.0751076225890539,362.3,167.8,167.8
127,127,358,7.598318576812744,8.665867805480957,0,0.0980171951818,366.5,167.0,167.0,0.72631392,7.568138933181762,0.0744659153066339,362.45,167.7,167.7
128,128,359,7.455519676208496,8.828782081604004,0,0.0939006038612,364.0,167.0,167.0,0.76541536,7.341875219345093,0.07326208377025391,362.55,167.6,167.6
129,129,360,7.512981414794922,6.5622334480285645,0,0.0918946523243,367.0,167.0,167.0,0.76767944,7.42352933883667,0.0722389163453839,363.15,167.5,167.5
130,130,361,7.693272590637207,4.405170917510986,0,0.0785837105086,363.0,167.0,167.0,0.74211192,7.433876371383667,0.08000592424018,363.35,167.4,167.4
131,131,362,7.846760272979736,4.405170917510986,0,0.0129124882992,363.0,167.0,167.0,0.74110976,7.507252979278564,0.07049051558029999,363.6,167.3,167.3
132,132,363,7.498722553253174,4.371640682220459,0,0.0931404557862,354.5,167.0,167.0,0.78061328,7.470644140243531,0.07648369187866,362.95,167.2,167.2
133,133,364,7.259984493255615,4.182055950164795,0,0.182161578524,367.0,167.0,167.0,0.69385024,7.511204862594605,0.08794050615572,363.15,167.2,167.2
134,134,365,7.262616634368896,5.166035175323486,0,0.175846039093,353.5,168.0,168.0,0.74079616,7.4927229404449465,0.0956045369518,362.45,167.2,167.2
135,135,366,7.656766414642334,5.248134613037109,0,0.150230238326,361.5,168.0,168.0,0.74205264,7.5403069972991945,0.10440811314098,362.45,167.2,167.2
136,136,367,6.902159690856934,5.248134613037109,0,0.131332645578,361.5,168.0,168.0,0.6946032,7.468710231781006,0.11080196074822998,362.15,167.3,167.3
137,137,368,7.172023296356201,5.568136215209961,0,0.167716820782,332.5,168.0,168.0,0.72019384,7.426080703735352,0.11777192330825001,358.75,167.4,167.4
138,138,369,6.964944362640381,5.716327667236328,0,0.138123584763,349.0,167.0,167.0,0.75476224,7.37702317237854,0.12219422139843002,357.25,167.4,167.4
139,139,370,7.350222587585449,5.509434700012207,0,0.132327138699,345.0,167.0,167.0,0.9019892,7.360747289657593,0.1262374700359,355.05,167.4,167.4
140,140,371,6.85606050491333,5.509434700012207,0,0.0470834331663,345.0,167.0,167.0,0.76931448,7.277026081085205,0.12308744230166999,353.25,167.4,167.4
141,141,372,7.036821842193604,5.705445289611816,0,0.117268857083,335.0,168.0,168.0,0.8372936,7.196032238006592,0.13352307918005,350.45,167.5,167.5
142,142,373,6.466760635375977,4.303126811981201,1,0.0945649067178,357.0,168.0,168.0,0.70962256,7.092836046218872,0.13366552427321002,350.7,167.6,167.6
143,143,779,5.779376983642578,5.576491355895996,0,0.0,0.0,0.0,0.0,0.0,6.9447752952575685,0.11544936642081001,314.0,150.9,150.9
144,144,780,5.285730361938477,5.046875,0,0.0623804695259,374.0,175.0,175.0,1.81270784,6.747086668014527,0.1041028094641,316.05,151.6,151.6
145,145,781,5.24851655960083,5.6144304275512695,0,0.0582337092403,378.0,175.0,175.0,2.26063776,6.506261682510376,0.09490315655553001,317.7,152.3,152.3
146,146,782,5.783414840698242,4.457167625427246,0,0.0989663512182,384.0,175.0,175.0,2.7628176,6.394387197494507,0.09166652711955,319.95,153.0,153.0
147,147,783,5.096873283386231,4.139841556549072,0,0.0597007570967,386.5,175.0,175.0,1.51631584,6.18687219619751,0.08086492075102,325.35,153.7,153.7
148,148,784,7.168118953704834,4.338490009307861,0,0.0722782768216,384.5,175.0,175.0,2.0593392,6.207189655303955,0.07428038995688001,328.9,154.5,154.5
149,149,785,5.562542915344238,4.431037425994873,0,0.0904993449861,391.5,175.0,175.0,1.27424784,6.028421688079834,0.07009761058559001,333.55,155.3,155.3
150,150,786,6.916829109191895,3.593381643295288,0,0.044244348719,389.5,175.0,175.0,1.60659376,6.03449854850769,0.06981370214086,338.0,156.1,156.1
151,151,787,5.052460670471191,4.844727993011475,0,0.0858448819811,366.5,175.0,175.0,1.04050512,5.836062431335449,0.06667130463066999,341.15,156.8,156.8
152,152,788,7.1656880378723145,4.844727993011475,0,0.0636236105836,366.5,175.0,175.0,1.8340032,5.905955171585083,0.06357717501724999,342.1,157.5,157.5
153,153,789,5.156731605529785,4.490813255310059,0,0.0243024158278,364.5,175.0,175.0,1.45891584,5.843690633773804,0.06600741660003,378.55,175.0,175.0
154,154,790,6.590261459350586,3.7885334491729736,0,0.0448085234496,365.0,175.0,175.0,1.50553248,5.974143743515015,0.0642502219924,377.65,175.0,175.0
155,155,791,5.2021307945251465,3.7885334491729736,0,0.000784504762752,365.0,175.0,175.0,1.81547072,5.969505167007446,0.05850530154464519,376.35,175.0,175.0
156,156,792,5.994112968444824,5.77635383605957,0,0.0519506724859,367.0,175.0,175.0,1.58706592,5.990574979782105,0.0538037336714152,374.65,175.0,175.0
157,157,793,5.209659099578857,4.918781757354736,0,0.0427773786781,365.0,175.0,175.0,1.74290928,6.001853561401367,0.05211139582955519,372.5,175.0,175.0
158,158,794,5.927328109741211,4.729446887969971,0,0.0378811872052,365.0,175.0,175.0,1.55155696,5.877774477005005,0.048671686867915204,370.55,175.0,175.0
159,159,795,5.396696090698242,4.946140766143799,0,0.0615539233465,369.5,175.0,175.0,1.3320448,5.8611897945404055,0.0457771447039552,368.35,175.0,175.0
160,160,796,6.51017951965332,4.946140766143799,0,0.00399284274834,369.5,175.0,175.0,1.62742304,5.820524835586548,0.0417519941068892,366.35,175.0,175.0
161,161,797,5.62522029876709,4.940914154052734,0,0.0673954113866,371.5,175.0,175.0,2.14034336,5.877800798416137,0.039907047047439206,366.85,175.0,175.0
162,162,798,5.502612113952637,5.9683051109313965,0,0.155246919078,376.5,175.0,175.0,0.97960488,5.71149320602417,0.0490693778968792,367.85,175.0,175.0
163,163,799,5.351319789886475,5.969617366790772,0,0.155010830777,375.0,175.0,175.0,1.11544952,5.730952024459839,0.0621402193917992,368.9,175.0,175.0
164,164,800,6.7635498046875,4.840479850769043,0,0.0618427035156,376.0,175.0,175.0,1.1956268,5.74828085899353,0.0638436373983992,370.0,175.0,175.0
165,165,801,5.48512077331543,8.428123474121094,0,0.0766100083813,377.5,175.0,175.0,1.28917704,5.776579856872559,0.071426187760254,371.25,175.0,175.0
166,166,802,5.641129970550537,8.664708137512207,0,0.0878577966327,370.0,175.0,175.0,1.1257204,5.74128155708313,0.075016900174934,371.55,175.0,175.0
167,167,803,4.345460891723633,8.832038879394531,0,0.0481115274327,367.0,175.0,175.0,1.66060432,5.654861736297607,0.075550315050394,371.75,175.0,175.0
168,168,804,5.396439075469971,8.832038879394531,0,0.0293928485048,367.0,175.0,175.0,1.44511008,5.601772832870483,0.074701481180354,371.95,175.0,175.0
169,169,805,5.290590763092041,8.855247497558594,0,0.144671711208,379.0,175.0,175.0,1.79615152,5.591162300109863,0.083013259966504,372.9,175.0,175.0
170,170,806,6.906846523284912,7.680699348449707,0,0.0517316260838,381.0,175.0,175.0,2.04717648,5.630829000473023,0.08778713830005,374.05,175.0,175.0
171,171,807,5.718552589416504,5.568962097167969,0,0.0469424926347,381.0,175.0,175.0,2.16476096,5.640162229537964,0.08574184642486,375.0,175.0,175.0
172,172,808,5.750979900360107,6.481862545013428,0,0.11171517143,383.0,175.0,175.0,1.38499168,5.664999008178711,0.08138867166006,375.65,175.0,175.0
173,173,809,4.688923358917236,5.880682945251465,0,0.182511165114,386.0,175.0,175.0,1.80068304,5.598759365081787,0.08413870509376001,376.75,175.0,175.0
174,174,810,6.428054332733154,6.156335830688477,0,0.0617906981879,387.0,175.0,175.0,1.986636,5.565209817886353,0.08413350456099,377.85,175.0,175.0
175,175,811,5.446753978729248,5.507942199707031,0,0.113131181445,381.5,175.0,175.0,1.79699424,5.561373138427735,0.08778562186736,378.25,175.0,175.0
176,176,812,5.680898189544678,5.254770755767822,0,0.0835687325104,378.5,175.0,175.0,0.78185904,5.565349960327149,0.08735671545512999,379.1,175.0,175.0
177,177,813,5.405868053436279,6.100168228149414,0,0.0764868097034,377.5,175.0,175.0,0.76710568,5.671390676498413,0.0901942436822,380.15,175.0,175.0
178,178,814,4.612430572509766,6.55970573425293,0,0.0295239350513,378.5,175.0,175.0,1.05845344,5.592989826202393,0.09020735233685,381.3,175.0,175.0
179,179,815,5.369814395904541,6.390434741973877,0,0.0763936822233,380.5,175.0,175.0,0.71114984,5.600912189483642,0.08337954943838001,381.45,175.0,175.0
180,180,816,5.564236640930176,6.062964916229248,0,0.201908496164,382.5,175.0,175.0,1.15589976,5.466651201248169,0.0983972364464,381.6,175.0,175.0
181,181,817,5.43312406539917,6.122062683105469,0,0.182440863416,383.5,175.0,175.0,0.8337112,5.438108348846436,0.11194707352453,381.85,175.0,175.0
182,182,818,5.075439929962158,6.122062683105469,0,0.160742406646,383.5,175.0,175.0,0.77833328,5.370554351806641,0.11684979704613001,381.9,175.0,175.0
183,183,819,5.491168975830078,6.083108425140381,0,0.190920315341,386.5,175.0,175.0,0.75633512,5.450778913497925,0.11769071206883,381.95,175.0,175.0
